city,timestamp,temperature,season
New York,2010-05-24,14.64811834195227,spring
New York,2010-05-25,-1.615412445383166,spring
New York,2010-05-26,13.970215175293479,spring
New York,2010-05-27,17.667746028494495,spring
New York,2010-05-28,13.402388255890958,spring
New York,2010-05-29,6.750149147217642,spring
New York,2010-05-30,6.912665652295366,spring
New York,2010-05-31,8.28444930445239,spring
New York,2010-06-01,19.736623987231102,summer
New York,2010-06-02,33.76784692850029,summer
New York,2010-06-03,20.099622318899502,summer
New York,2010-06-04,22.6983100210012,summer
New York,2010-06-05,24.71274286476283,summer
New York,2010-06-06,25.01899898595593,summer
New York,2010-06-07,26.602065641865796,summer
New York,2010-06-08,24.46175346104003,summer
New York,2010-06-09,24.96557419865144,summer
New York,2010-06-10,26.332025770181946,summer
New York,2010-06-11,30.72873657484608,summer
New York,2010-06-12,31.74935605683197,summer
New York,2010-06-13,18.34789388416767,summer
New York,2010-06-14,24.26469426656541,summer
New York,2010-06-15,28.93776321754868,summer
New York,2010-06-16,25.989977209363342,summer
New York,2010-06-17,17.55827876623496,summer
New York,2010-06-18,26.490660428885853,summer
New York,2010-06-19,27.66209996308352,summer
New York,2010-06-20,24.907639943863938,summer
New York,2010-06-21,34.466704545069675,summer
New York,2010-06-22,21.15729653097901,summer
New York,2010-06-23,17.1095066306793,summer
New York,2010-06-24,23.72806689109555,summer
New York,2010-06-25,17.014635142382073,summer
New York,2010-06-26,28.51500455186822,summer
New York,2010-06-27,23.925285500886304,summer
New York,2010-06-28,24.71001932090433,summer
New York,2010-06-29,25.82412575628382,summer
New York,2010-06-30,14.68276466905673,summer
New York,2010-07-01,23.02478484924923,summer
New York,2010-07-02,18.67628453648952,summer
New York,2010-07-03,20.32980059130424,summer
New York,2010-07-04,27.272894448832552,summer
New York,2010-07-05,26.22312076720015,summer
New York,2010-07-06,13.769964504663431,summer
New York,2010-07-07,28.76553255306538,summer
New York,2010-07-08,27.12933673760353,summer
New York,2010-07-09,31.367216699116724,summer
New York,2010-07-10,23.420653005490344,summer
New York,2010-07-11,21.51114084402534,summer
New York,2010-07-12,29.816344209959464,summer
New York,2010-07-13,26.38679807785143,summer
New York,2010-07-14,24.373687920267354,summer
New York,2010-07-15,31.561319934981693,summer
New York,2010-07-16,20.59450516321357,summer
New York,2010-07-17,19.186949167417573,summer
New York,2010-07-18,33.127398635722855,summer
New York,2010-07-19,16.928317666580263,summer
New York,2010-07-20,17.225628130187577,summer
New York,2010-07-21,27.842323914634676,summer
New York,2010-07-22,27.63177446313799,summer
New York,2010-07-23,33.46262166310307,summer
New York,2010-07-24,20.007269867235156,summer
New York,2010-07-25,31.390996984904383,summer
New York,2010-07-26,28.065624742822862,summer
New York,2010-07-27,25.3210212712607,summer
New York,2010-07-28,28.14622272807024,summer
New York,2010-07-29,22.2859438556949,summer
New York,2010-07-30,20.730624533221306,summer
New York,2010-07-31,27.52710544205535,summer
New York,2010-08-01,31.746332454890766,summer
New York,2010-08-02,26.570900974765298,summer
New York,2010-08-03,27.655954034755187,summer
New York,2010-08-04,19.96695947757544,summer
New York,2010-08-05,27.209319971681417,summer
New York,2010-08-06,27.926418169085068,summer
New York,2010-08-07,28.139041762834346,summer
New York,2010-08-08,23.679608113575945,summer
New York,2010-08-09,20.234557546257925,summer
New York,2010-08-10,21.951042035799667,summer
New York,2010-08-11,27.58665151737266,summer
New York,2010-08-12,19.56975682913005,summer
New York,2010-08-13,27.397511976379214,summer
New York,2010-08-14,23.156354624729115,summer
New York,2010-08-15,25.53607902034066,summer
New York,2010-08-16,23.481570926837954,summer
New York,2010-08-17,18.43916056336063,summer
New York,2010-08-18,20.496766343358754,summer
New York,2010-08-19,25.12038993793694,summer
New York,2010-08-20,30.11913157084964,summer
New York,2010-08-21,27.153220792899567,summer
New York,2010-08-22,22.37830963827848,summer
New York,2010-08-23,24.722333252776046,summer
New York,2010-08-24,20.443457139271914,summer
New York,2010-08-25,32.93000885087948,summer
New York,2010-08-26,30.81233004064912,summer
New York,2010-08-27,29.44935575343762,summer
New York,2010-08-28,26.999897292755684,summer
New York,2010-08-29,19.973623803154965,summer
New York,2010-08-30,23.52331743903811,summer
New York,2010-08-31,20.28842161603776,summer
New York,2010-09-01,7.326003235980508,autumn
New York,2010-09-02,12.152072894327503,autumn
New York,2010-09-03,8.369560668950264,autumn
New York,2010-09-04,12.701985696617083,autumn
New York,2010-09-05,22.61476016341937,autumn
New York,2010-09-06,10.822592592220666,autumn
New York,2010-09-07,11.830931724332133,autumn
New York,2010-09-08,13.192852593290889,autumn
New York,2010-09-09,16.843623781158545,autumn
New York,2010-09-10,11.827574635705485,autumn
New York,2010-09-11,19.129821466658598,autumn
New York,2010-09-12,21.893205267959978,autumn
New York,2010-09-13,19.018531626085057,autumn
New York,2010-09-14,17.18869691060192,autumn
New York,2010-09-15,18.306422715686566,autumn
New York,2010-09-16,8.871812700588851,autumn
New York,2010-09-17,18.01619831903595,autumn
New York,2010-09-18,10.609131692932475,autumn
New York,2010-09-19,22.303246142090956,autumn
New York,2010-09-20,9.461122241527608,autumn
New York,2010-09-21,11.307248221560782,autumn
New York,2010-09-22,22.221822150163618,autumn
New York,2010-09-23,14.55258885510796,autumn
New York,2010-09-24,11.79162634846107,autumn
New York,2010-09-25,4.622088426887892,autumn
New York,2010-09-26,13.958844401856771,autumn
New York,2010-09-27,12.169302832565668,autumn
New York,2010-09-28,19.688503612046237,autumn
New York,2010-09-29,15.481270920105114,autumn
New York,2010-09-30,23.57221418063568,autumn
New York,2010-10-01,16.126956154715295,autumn
New York,2010-10-02,14.731770927211812,autumn
New York,2010-10-03,15.817782748073961,autumn
New York,2010-10-04,15.291045373940214,autumn
New York,2010-10-05,20.16437368055928,autumn
New York,2010-10-06,8.676007496319972,autumn
New York,2010-10-07,12.433016400880103,autumn
New York,2010-10-08,17.151621302641676,autumn
New York,2010-10-09,10.366582535326177,autumn
New York,2010-10-10,10.911178342644174,autumn
New York,2010-10-11,6.283126841892459,autumn
New York,2010-10-12,12.818456184800546,autumn
New York,2010-10-13,15.211880597792305,autumn
New York,2010-10-14,12.302076668619527,autumn
New York,2010-10-15,22.43674154796711,autumn
New York,2010-10-16,19.088372947856588,autumn
New York,2010-10-17,9.442339772962097,autumn
New York,2010-10-18,14.403275474992096,autumn
New York,2010-10-19,13.042510494110118,autumn
New York,2010-10-20,13.497574646032678,autumn
New York,2010-10-21,21.232720063526227,autumn
New York,2010-10-22,18.97976303547055,autumn
New York,2010-10-23,3.881123431533375,autumn
New York,2010-10-24,27.76134620589381,autumn
New York,2010-10-25,13.01810704039092,autumn
New York,2010-10-26,8.798157492414381,autumn
New York,2010-10-27,16.27549541170083,autumn
New York,2010-10-28,16.538575943492173,autumn
New York,2010-10-29,15.869976974028916,autumn
New York,2010-10-30,14.668481878845334,autumn
New York,2010-10-31,9.918569149580852,autumn
New York,2010-11-01,4.651298989497549,autumn
New York,2010-11-02,11.764883394279673,autumn
New York,2010-11-03,16.10138341164197,autumn
New York,2010-11-04,13.276764876012708,autumn
New York,2010-11-05,18.65072898243818,autumn
New York,2010-11-06,12.871481156377273,autumn
New York,2010-11-07,12.39174257565237,autumn
New York,2010-11-08,8.917579424425524,autumn
New York,2010-11-09,16.96224354705506,autumn
New York,2010-11-10,12.423135318835014,autumn
New York,2010-11-11,14.44009093736411,autumn
New York,2010-11-12,14.369164772516763,autumn
New York,2010-11-13,16.026372673911133,autumn
New York,2010-11-14,4.3505324265487815,autumn
New York,2010-11-15,11.038088343277277,autumn
New York,2010-11-16,20.628377743117195,autumn
New York,2010-11-17,9.681941747187762,autumn
New York,2010-11-18,11.747592632503615,autumn
New York,2010-11-19,10.612715432250523,autumn
New York,2010-11-20,17.260453063825842,autumn
New York,2010-11-21,26.04011275921411,autumn
New York,2010-11-22,10.708325263866262,autumn
New York,2010-11-23,10.480221530636037,autumn
New York,2010-11-24,13.67786481526341,autumn
New York,2010-11-25,18.277434849879313,autumn
New York,2010-11-26,24.41292512499756,autumn
New York,2010-11-27,12.332662810762208,autumn
New York,2010-11-28,22.11626808508234,autumn
New York,2010-11-29,13.097731855834313,autumn
New York,2010-11-30,13.948089641706837,autumn
New York,2010-12-01,5.703330453328,winter
New York,2010-12-02,3.6392772101786526,winter
New York,2010-12-03,-4.009563682159426,winter
New York,2010-12-04,3.8495721722025724,winter
New York,2010-12-05,6.5152596942777805,winter
New York,2010-12-06,-5.698130179264634,winter
New York,2010-12-07,4.927158690807228,winter
New York,2010-12-08,0.18080774934175176,winter
New York,2010-12-09,3.121539611551401,winter
New York,2010-12-10,-1.8185164126716438,winter
New York,2010-12-11,-3.4144700333990725,winter
New York,2010-12-12,-7.29446448035401,winter
New York,2010-12-13,-6.685233530058181,winter
New York,2010-12-14,-3.7175268195132007,winter
New York,2010-12-15,6.2723233619612415,winter
New York,2010-12-16,6.17093273888874,winter
New York,2010-12-17,10.996878510070916,winter
New York,2010-12-18,-4.977907357890578,winter
New York,2010-12-19,4.38910887267132,winter
New York,2010-12-20,3.060779233237443,winter
New York,2010-12-21,1.143339196938225,winter
New York,2010-12-22,-1.641577632414748,winter
New York,2010-12-23,3.714918287896026,winter
New York,2010-12-24,0.5107927982830187,winter
New York,2010-12-25,-0.16020708271506012,winter
New York,2010-12-26,-3.0209468128621624,winter
New York,2010-12-27,-5.730810068742143,winter
New York,2010-12-28,-15.030483480207392,winter
New York,2010-12-29,8.760469093851055,winter
New York,2010-12-30,3.7553488884793,winter
New York,2010-12-31,3.566267323919358,winter
New York,2011-01-01,-0.5550102987163428,winter
New York,2011-01-02,2.590759661547854,winter
New York,2011-01-03,3.583596988605148,winter
New York,2011-01-04,2.822459073836559,winter
New York,2011-01-05,8.4355620800129,winter
New York,2011-01-06,-1.551140043468169,winter
New York,2011-01-07,6.5031494099182074,winter
New York,2011-01-08,1.6724629158419186,winter
New York,2011-01-09,-1.657216378286877,winter
New York,2011-01-10,5.01479259071539,winter
New York,2011-01-11,5.787422937257983,winter
New York,2011-01-12,-4.0951947523542085,winter
New York,2011-01-13,-2.2547508031683843,winter
New York,2011-01-14,0.30697789371597095,winter
New York,2011-01-15,-10.879887997204294,winter
New York,2011-01-16,0.6802160690016203,winter
New York,2011-01-17,0.8882203254515506,winter
New York,2011-01-18,1.376489728220286,winter
New York,2011-01-19,3.3559892626569865,winter
New York,2011-01-20,4.567153572855254,winter
New York,2011-01-21,3.1222438190940327,winter
New York,2011-01-22,-3.979204502086983,winter
New York,2011-01-23,-8.488938506581777,winter
New York,2011-01-24,4.011544594748701,winter
New York,2011-01-25,5.584182173545602,winter
New York,2011-01-26,-2.4796729515933746,winter
New York,2011-01-27,2.2824004455744547,winter
New York,2011-01-28,4.8969647770694795,winter
New York,2011-01-29,0.2835523814512888,winter
New York,2011-01-30,-4.157922456450595,winter
New York,2011-01-31,-2.950003118641936,winter
New York,2011-02-01,2.466161114373996,winter
New York,2011-02-02,11.257421690021989,winter
New York,2011-02-03,-2.5728314409098347,winter
New York,2011-02-04,0.3227330720637261,winter
New York,2011-02-05,-10.378676544866437,winter
New York,2011-02-06,-5.08660307830729,winter
New York,2011-02-07,0.25344020374433696,winter
New York,2011-02-08,1.7792855362498812,winter
New York,2011-02-09,8.68112859538964,winter
New York,2011-02-10,-11.733617526445695,winter
New York,2011-02-11,0.7680048035129166,winter
New York,2011-02-12,4.05838963633907,winter
New York,2011-02-13,-1.5217381285387552,winter
New York,2011-02-14,-3.3414659640704905,winter
New York,2011-02-15,-4.511349768574202,winter
New York,2011-02-16,-3.5354574616642336,winter
New York,2011-02-17,5.190228240651901,winter
New York,2011-02-18,3.539816996125418,winter
New York,2011-02-19,-3.2853525459200306,winter
New York,2011-02-20,-2.811993289630998,winter
New York,2011-02-21,3.9255809385952443,winter
New York,2011-02-22,-5.241866463609341,winter
New York,2011-02-23,4.411583775242472,winter
New York,2011-02-24,-6.192408902918248,winter
New York,2011-02-25,-2.632330234684466,winter
New York,2011-02-26,-0.3963080752568177,winter
New York,2011-02-27,-4.066996228274519,winter
New York,2011-02-28,-0.1780125841262101,winter
New York,2011-03-01,16.641179199723346,spring
New York,2011-03-02,12.697663286485602,spring
New York,2011-03-03,6.2033553245414685,spring
New York,2011-03-04,11.826080331895547,spring
New York,2011-03-05,11.215023983088145,spring
New York,2011-03-06,15.134669065601166,spring
New York,2011-03-07,-5.834201794461775,spring
New York,2011-03-08,6.451087262578785,spring
New York,2011-03-09,5.172102328185817,spring
New York,2011-03-10,16.220734492974305,spring
New York,2011-03-11,15.588093747684617,spring
New York,2011-03-12,10.49051114184982,spring
New York,2011-03-13,6.2718544258498525,spring
New York,2011-03-14,10.050430638237378,spring
New York,2011-03-15,13.153051276998031,spring
New York,2011-03-16,17.823287346861065,spring
New York,2011-03-17,4.170675452757418,spring
New York,2011-03-18,9.365654609149658,spring
New York,2011-03-19,3.8163684820271566,spring
New York,2011-03-20,12.804298662807811,spring
New York,2011-03-21,15.183022132479323,spring
New York,2011-03-22,3.6505814708399944,spring
New York,2011-03-23,-0.3561075450467488,spring
New York,2011-03-24,-0.48129855424788204,spring
New York,2011-03-25,8.646427354247475,spring
New York,2011-03-26,6.432038733525056,spring
New York,2011-03-27,-0.5078815143092363,spring
New York,2011-03-28,1.0635145164465687,spring
New York,2011-03-29,7.211476157639076,spring
New York,2011-03-30,11.837062704045318,spring
New York,2011-03-31,8.021563444190605,spring
New York,2011-04-01,12.146534029193301,spring
New York,2011-04-02,10.607004985534278,spring
New York,2011-04-03,7.977868916587777,spring
New York,2011-04-04,11.006354570156741,spring
New York,2011-04-05,16.499657063947467,spring
New York,2011-04-06,15.177120355463074,spring
New York,2011-04-07,9.968974087750048,spring
New York,2011-04-08,7.048237389888988,spring
New York,2011-04-09,8.114410339778697,spring
New York,2011-04-10,16.01325454055676,spring
New York,2011-04-11,14.400998323229908,spring
New York,2011-04-12,3.6352314017807448,spring
New York,2011-04-13,15.479894781654808,spring
New York,2011-04-14,11.130965344979113,spring
New York,2011-04-15,14.044223547923007,spring
New York,2011-04-16,5.3962479696965895,spring
New York,2011-04-17,9.3848899454415,spring
New York,2011-04-18,9.952679294658353,spring
New York,2011-04-19,3.4296686522236755,spring
New York,2011-04-20,12.924356310440563,spring
New York,2011-04-21,17.0221018144202,spring
New York,2011-04-22,19.34862915747921,spring
New York,2011-04-23,17.50731019901249,spring
New York,2011-04-24,5.277077046096242,spring
New York,2011-04-25,10.224934766908218,spring
New York,2011-04-26,7.845786120046421,spring
New York,2011-04-27,13.627779298709761,spring
New York,2011-04-28,13.471735309161426,spring
New York,2011-04-29,6.114068461250808,spring
New York,2011-04-30,11.489054945506963,spring
New York,2011-05-01,10.92913902596047,spring
New York,2011-05-02,7.58583751996644,spring
New York,2011-05-03,4.165703433416773,spring
New York,2011-05-04,10.047609181630646,spring
New York,2011-05-05,12.691440618577143,spring
New York,2011-05-06,9.570705867126255,spring
New York,2011-05-07,7.185749768430392,spring
New York,2011-05-08,14.401383505791294,spring
New York,2011-05-09,15.71982204430594,spring
New York,2011-05-10,3.53737969246621,spring
New York,2011-05-11,6.470679014052879,spring
New York,2011-05-12,11.397037970968205,spring
New York,2011-05-13,11.953211914584267,spring
New York,2011-05-14,2.522401008036428,spring
New York,2011-05-15,16.516968098463042,spring
New York,2011-05-16,17.313530815495533,spring
New York,2011-05-17,15.356099847014237,spring
New York,2011-05-18,8.549174091396386,spring
New York,2011-05-19,16.413771351153592,spring
New York,2011-05-20,13.139530225928123,spring
New York,2011-05-21,13.84499188153161,spring
New York,2011-05-22,-2.4102337429548726,spring
New York,2011-05-23,6.885018444074511,spring
New York,2011-05-24,15.180320530418243,spring
New York,2011-05-25,4.194859751296872,spring
New York,2011-05-26,15.545631875248661,spring
New York,2011-05-27,8.552386521977104,spring
New York,2011-05-28,12.211844708756278,spring
New York,2011-05-29,6.208926704812472,spring
New York,2011-05-30,19.454854709248195,spring
New York,2011-05-31,5.627420362657062,spring
New York,2011-06-01,20.926533048461977,summer
New York,2011-06-02,26.974417830280263,summer
New York,2011-06-03,24.813573386814404,summer
New York,2011-06-04,25.220437888800227,summer
New York,2011-06-05,18.880233329034667,summer
New York,2011-06-06,11.143074289888371,summer
New York,2011-06-07,28.559370012890074,summer
New York,2011-06-08,24.65844967016641,summer
New York,2011-06-09,22.842872308426372,summer
New York,2011-06-10,25.154874099730698,summer
New York,2011-06-11,28.02305788622319,summer
New York,2011-06-12,22.30033337572265,summer
New York,2011-06-13,29.882425744450703,summer
New York,2011-06-14,15.794194815063152,summer
New York,2011-06-15,14.817179860385012,summer
New York,2011-06-16,19.05404175112733,summer
New York,2011-06-17,22.981207338032068,summer
New York,2011-06-18,26.001382737160565,summer
New York,2011-06-19,28.557386034973938,summer
New York,2011-06-20,23.41545977875048,summer
New York,2011-06-21,25.576162217563272,summer
New York,2011-06-22,24.841116995741853,summer
New York,2011-06-23,22.515994292046525,summer
New York,2011-06-24,36.86918848725341,summer
New York,2011-06-25,15.70547295151772,summer
New York,2011-06-26,27.484246422396144,summer
New York,2011-06-27,19.371877301967707,summer
New York,2011-06-28,27.13645387478782,summer
New York,2011-06-29,24.135364882867137,summer
New York,2011-06-30,28.988181952676115,summer
New York,2011-07-01,36.1638110338793,summer
New York,2011-07-02,24.166444879993296,summer
New York,2011-07-03,31.183416547321432,summer
New York,2011-07-04,19.327209707260806,summer
New York,2011-07-05,30.28712397313021,summer
New York,2011-07-06,32.47475583272928,summer
New York,2011-07-07,23.376800881743655,summer
New York,2011-07-08,17.191508128438198,summer
New York,2011-07-09,34.592661761913035,summer
New York,2011-07-10,22.83911082222134,summer
New York,2011-07-11,24.97327738189796,summer
New York,2011-07-12,19.382438626657294,summer
New York,2011-07-13,32.10532579382472,summer
New York,2011-07-14,23.329186186356868,summer
New York,2011-07-15,22.864835805792367,summer
New York,2011-07-16,24.575489758199215,summer
New York,2011-07-17,25.13798029291327,summer
New York,2011-07-18,33.1673140557024,summer
New York,2011-07-19,21.86675223268752,summer
New York,2011-07-20,26.20277221304388,summer
New York,2011-07-21,29.617231270542447,summer
New York,2011-07-22,22.689214581641966,summer
New York,2011-07-23,23.541585390095907,summer
New York,2011-07-24,23.768176150452863,summer
New York,2011-07-25,25.104149334712954,summer
New York,2011-07-26,12.175498397302299,summer
New York,2011-07-27,22.78520501922889,summer
New York,2011-07-28,28.388890997044573,summer
New York,2011-07-29,18.453126056648248,summer
New York,2011-07-30,25.331004991177156,summer
New York,2011-07-31,21.977892178204957,summer
New York,2011-08-01,21.49423132389795,summer
New York,2011-08-02,20.040885703346795,summer
New York,2011-08-03,31.744849683164652,summer
New York,2011-08-04,30.96782178074087,summer
New York,2011-08-05,27.89386712251607,summer
New York,2011-08-06,19.27101018863454,summer
New York,2011-08-07,25.471846946759023,summer
New York,2011-08-08,22.328954341416257,summer
New York,2011-08-09,18.424707779462093,summer
New York,2011-08-10,32.15812317436054,summer
New York,2011-08-11,23.781769567021996,summer
New York,2011-08-12,24.054541811216655,summer
New York,2011-08-13,26.78827797046111,summer
New York,2011-08-14,24.439807625467846,summer
New York,2011-08-15,22.093620940255366,summer
New York,2011-08-16,16.158941613152177,summer
New York,2011-08-17,28.67095158061098,summer
New York,2011-08-18,26.647690490423283,summer
New York,2011-08-19,20.54535251206594,summer
New York,2011-08-20,20.61569641130248,summer
New York,2011-08-21,22.65662478417231,summer
New York,2011-08-22,27.04077646191586,summer
New York,2011-08-23,28.06993330444055,summer
New York,2011-08-24,20.864196037613166,summer
New York,2011-08-25,22.006523979325138,summer
New York,2011-08-26,22.128850411814007,summer
New York,2011-08-27,14.301049787189308,summer
New York,2011-08-28,18.273919112333086,summer
New York,2011-08-29,30.036187195607482,summer
New York,2011-08-30,25.14003242777793,summer
New York,2011-08-31,25.658328060990257,summer
New York,2011-09-01,6.662234561339886,autumn
New York,2011-09-02,18.035479906753068,autumn
New York,2011-09-03,16.882871911210714,autumn
New York,2011-09-04,18.738782784493587,autumn
New York,2011-09-05,20.85461935397868,autumn
New York,2011-09-06,16.48544858162724,autumn
New York,2011-09-07,14.928082500669904,autumn
New York,2011-09-08,19.06321623511792,autumn
New York,2011-09-09,10.779777574178215,autumn
New York,2011-09-10,26.928231463919126,autumn
New York,2011-09-11,19.883467346862822,autumn
New York,2011-09-12,3.3155584779256593,autumn
New York,2011-09-13,14.16185232030675,autumn
New York,2011-09-14,10.500214195692584,autumn
New York,2011-09-15,14.13155621187081,autumn
New York,2011-09-16,15.438666376181619,autumn
New York,2011-09-17,12.80456718218637,autumn
New York,2011-09-18,15.391545986896764,autumn
New York,2011-09-19,20.81032500706898,autumn
New York,2011-09-20,12.28065192576492,autumn
New York,2011-09-21,19.882828463070275,autumn
New York,2011-09-22,14.412968578548941,autumn
New York,2011-09-23,16.458514331647965,autumn
New York,2011-09-24,2.4315982280928203,autumn
New York,2011-09-25,17.785162240314968,autumn
New York,2011-09-26,15.830442954985568,autumn
New York,2011-09-27,19.72761701195489,autumn
New York,2011-09-28,14.502325303375684,autumn
New York,2011-09-29,24.633051287541072,autumn
New York,2011-09-30,26.00625206747586,autumn
New York,2011-10-01,6.94785026992294,autumn
New York,2011-10-02,5.347018106437879,autumn
New York,2011-10-03,16.535057991780114,autumn
New York,2011-10-04,10.680636319031368,autumn
New York,2011-10-05,15.344200780380213,autumn
New York,2011-10-06,12.594590123596639,autumn
New York,2011-10-07,15.825375016856277,autumn
New York,2011-10-08,15.873804342630695,autumn
New York,2011-10-09,8.227240870073505,autumn
New York,2011-10-10,19.28258045356556,autumn
New York,2011-10-11,13.413922417136906,autumn
New York,2011-10-12,12.956107213909968,autumn
New York,2011-10-13,18.42179891705006,autumn
